lon,lat,val
122.651,31.603,0.407
122.673,31.603,0.425
122.695,31.603,0.407
122.717,31.603,0.445
122.738,31.603,0.407
122.76,31.602,0.407
122.782,31.602,0.392
122.804,31.602,0.363
122.826,31.602,0.363
122.848,31.601,0.349
122.957,31.6,0.392
122.979,31.6,0.369
123.0,31.6,0.369
123.022,31.6,0.363
123.044,31.599,0.315
123.066,31.599,0.315
129.491,31.575,0.201
129.512,31.575,0.366
129.534,31.576,0.314
131.682,31.585,0.315
131.704,31.586,0.322
131.726,31.586,0.401
131.747,31.586,0.552
131.769,31.586,0.438
131.791,31.586,0.32
131.813,31.586,0.525
131.834,31.587,0.492
131.856,31.587,0.141
131.878,31.587,0.15
131.9,31.587,0.488
132.139,31.589,0.527
132.161,31.589,0.52
132.182,31.589,0.152
132.204,31.589,0.059
132.226,31.589,0.316
132.248,31.59,0.316
136.098,31.634,0.121
122.103,31.633,0.451
122.125,31.633,0.462
122.147,31.632,0.475
122.168,31.632,0.503
122.19,31.632,0.539
122.212,31.632,0.484
122.234,31.631,0.498
122.256,31.631,0.515
122.278,31.631,0.533
122.3,31.631,0.533
122.322,31.63,0.384
122.343,31.63,0.418
122.365,31.63,0.41
122.387,31.63,0.406
122.409,31.629,0.41
122.431,31.629,0.406
122.453,31.629,0.45
122.475,31.629,0.45
122.497,31.628,0.45
122.518,31.628,0.45
122.54,31.628,0.45
122.562,31.628,0.452
122.584,31.627,0.451
122.606,31.627,0.412
122.628,31.627,0.412
122.649,31.627,0.412
122.671,31.626,0.413
122.693,31.626,0.413
122.715,31.626,0.445
122.737,31.626,0.407
122.759,31.626,0.392
122.781,31.625,0.379
122.802,31.625,0.315
122.824,31.625,0.275
122.846,31.625,0.359
122.955,31.624,0.426
122.977,31.623,0.338
122.999,31.623,0.327
123.021,31.623,0.363
123.042,31.623,0.315
123.064,31.622,0.315
123.086,31.622,0.287
129.513,31.599,0.364
129.534,31.599,0.278
131.705,31.609,0.304
131.727,31.609,0.233
131.748,31.609,0.276
131.77,31.609,0.233
131.792,31.609,0.489
131.814,31.61,0.476
131.835,31.61,0.138
131.857,31.61,0.287
131.879,31.61,0.377
131.901,31.61,0.432
132.075,31.612,0.248
132.096,31.612,0.389
132.118,31.612,0.363
132.14,31.612,0.323
132.162,31.612,0.487
132.184,31.612,0.37
132.205,31.613,0.045
132.227,31.613,0.319
132.249,31.613,0.376
132.271,31.613,0.457
132.314,31.613,0.561
132.336,31.614,0.374
132.358,31.614,0.315
132.379,31.614,0.363
136.1,31.657,0.377
122.101,31.656,0.451
122.123,31.656,0.463
122.145,31.656,0.472
122.167,31.655,0.451
122.189,31.655,0.451
122.211,31.655,0.462
122.232,31.655,0.484
122.254,31.654,0.515
122.276,31.654,0.457
122.298,31.654,0.498
122.32,31.654,0.309
122.342,31.653,0.315
122.364,31.653,0.406
122.386,31.653,0.41
122.407,31.653,0.455
122.429,31.652,0.455
122.451,31.652,0.45
122.473,31.652,0.45
122.495,31.652,0.45
122.517,31.651,0.45
122.539,31.651,0.45
122.56,31.651,0.452
122.582,31.651,0.452
122.604,31.65,0.413
122.626,31.65,0.413
122.648,31.65,0.379
122.67,31.65,0.379
122.692,31.65,0.379
122.713,31.649,0.352
122.735,31.649,0.352
122.757,31.649,0.352
122.779,31.649,0.392
122.801,31.648,0.369
122.823,31.648,0.319
122.844,31.648,0.256
122.932,31.647,0.357
122.954,31.647,0.408
122.976,31.647,0.327
122.997,31.646,0.327
123.019,31.646,0.319
123.041,31.646,0.315
123.063,31.646,0.36
123.085,31.646,0.271
123.106,31.645,0.198
131.706,31.632,0.292
131.728,31.632,0.327
131.749,31.632,0.359
131.771,31.633,0.245
131.793,31.633,0.239
131.815,31.633,0.225
131.837,31.633,0.23
131.858,31.633,0.461
131.88,31.633,0.359
131.902,31.634,0.458
132.076,31.635,0.465
132.141,31.635,0.493
132.163,31.635,0.359
132.185,31.636,0.323
132.206,31.636,0.299
132.228,31.636,0.428
132.25,31.636,0.274
132.272,31.636,0.371
132.294,31.636,0.374
132.315,31.637,0.435
132.337,31.637,0.364
132.359,31.637,0.288
132.381,31.637,0.547
122.099,31.679,0.457
122.121,31.679,0.472
122.143,31.679,0.484
122.165,31.679,0.452
122.187,31.678,0.456
122.209,31.678,0.463
122.231,31.678,0.472
122.253,31.678,0.484
122.274,31.677,0.374
122.296,31.677,0.474
122.318,31.677,0.394
122.34,31.677,0.472
122.362,31.676,0.361
122.384,31.676,0.366
122.406,31.676,0.365
122.428,31.676,0.373
122.449,31.675,0.384
122.471,31.675,0.406
122.493,31.675,0.45
122.515,31.675,0.45
122.537,31.674,0.405
122.559,31.674,0.452
122.581,31.674,0.413
122.603,31.674,0.413
122.624,31.674,0.392
122.646,31.673,0.352
122.668,31.673,0.352
122.69,31.673,0.338
122.712,31.673,0.338
122.734,31.672,0.338
122.756,31.672,0.352
122.777,31.672,0.379
122.799,31.672,0.369
122.821,31.671,0.406
122.843,31.671,0.406
122.865,31.671,0.494
122.887,31.671,0.287
122.908,31.671,0.524
122.93,31.67,0.135
122.952,31.67,0.426
122.974,31.67,0.39
122.996,31.67,0.285
123.018,31.669,0.246
123.04,31.669,0.315
123.061,31.669,0.142
123.083,31.669,0.199
123.105,31.669,0.199
130.012,31.647,0.362
131.707,31.655,0.252
131.729,31.656,0.252
131.751,31.656,0.363
131.772,31.656,0.553
131.794,31.656,0.365
131.816,31.656,0.485
131.859,31.656,0.403
131.881,31.657,0.345
131.903,31.657,0.459
132.077,31.658,0.327
132.099,31.658,0.393
132.12,31.658,0.316
132.142,31.659,0.381
132.164,31.659,0.374
132.186,31.659,0.433
132.208,31.659,0.287
132.229,31.659,0.286
132.251,31.659,0.24
132.273,31.66,0.364
132.36,31.66,0.59
132.382,31.66,0.547
122.098,31.703,0.435
122.119,31.703,0.497
122.141,31.702,0.504
122.163,31.702,0.473
122.185,31.702,0.463
122.207,31.701,0.418
122.229,31.701,0.554
122.251,31.701,0.599
122.273,31.701,0.529
122.295,31.7,0.515
122.317,31.7,0.456
122.338,31.7,0.472
122.36,31.7,0.413
122.382,31.699,0.329
122.404,31.699,0.329
122.426,31.699,0.329
122.448,31.699,0.406
122.47,31.699,0.411
122.492,31.698,0.45
122.513,31.698,0.405
122.535,31.698,0.405
122.557,31.698,0.407
122.579,31.697,0.413
122.601,31.697,0.413
122.623,31.697,0.392
122.645,31.697,0.352
122.667,31.696,0.314
122.688,31.696,0.298
122.71,31.696,0.352
122.732,31.696,0.338
122.754,31.695,0.352
122.776,31.695,0.379
122.798,31.695,0.37
122.82,31.695,0.471
122.841,31.695,0.45
122.863,31.694,0.45
122.885,31.694,0.382
122.907,31.694,0.382
122.929,31.694,0.353
122.951,31.693,0.353
122.973,31.693,0.36
122.994,31.693,0.142
123.016,31.693,0.413
123.038,31.693,0.226
123.06,31.692,0.059
123.082,31.692,0.072
123.104,31.692,0.329
130.035,31.67,0.135
131.708,31.679,0.286
131.73,31.679,0.363
131.752,31.679,0.322
131.773,31.679,0.358
131.795,31.679,0.274
131.817,31.679,0.453
131.839,31.68,0.453
132.078,31.681,0.173
132.1,31.682,0.177
132.122,31.682,0.254
132.143,31.682,0.328
132.274,31.683,0.364
132.339,31.683,0.591
132.361,31.684,0.591
132.383,31.684,0.547
132.405,31.684,0.494
132.427,31.684,0.229
122.096,31.726,0.467
122.118,31.726,0.467
122.14,31.726,0.467
122.162,31.725,0.442
122.183,31.725,0.429
122.205,31.725,0.576
122.227,31.725,0.599
122.249,31.724,0.316
122.271,31.724,0.556
122.293,31.724,0.556
122.315,31.724,0.284
122.337,31.723,0.418
122.359,31.723,0.406
122.381,31.723,0.45
122.402,31.723,0.451
122.424,31.722,0.45
122.446,31.722,0.366
122.468,31.722,0.316
122.49,31.722,0.277
122.512,31.721,0.072
122.534,31.721,0.366
122.556,31.721,0.408
122.577,31.721,0.413
122.599,31.72,0.501
122.621,31.72,0.298
122.643,31.72,0.353
122.665,31.72,0.338
122.687,31.719,0.298
122.709,31.719,0.353
122.731,31.719,0.338
122.752,31.719,0.379
122.774,31.719,0.379
122.796,31.718,0.37
122.818,31.718,0.452
122.84,31.718,0.452
123.015,31.716,0.204
123.037,31.716,0.413
123.058,31.716,0.37
131.709,31.702,0.327
131.731,31.702,0.363
131.753,31.702,0.253
131.774,31.702,0.353
131.796,31.703,0.488
131.818,31.703,0.461
131.84,31.703,0.225
131.861,31.703,0.227
131.883,31.703,0.343
131.905,31.703,0.562
132.079,31.705,0.202
132.101,31.705,0.202
132.123,31.705,0.236
132.145,31.705,0.339
132.275,31.706,0.316
132.297,31.706,0.225
132.319,31.707,0.119
132.341,31.707,0.46
132.362,31.707,0.177
132.384,31.707,0.137
132.406,31.707,0.182
132.428,31.707,0.301
132.45,31.708,0.428
132.471,31.708,0.376
132.493,31.708,0.364
132.515,31.708,0.229
133.585,31.718,0.375
122.006,31.75,0.473
122.028,31.75,0.416
122.05,31.75,0.386
122.072,31.75,0.416
122.094,31.749,0.4
122.116,31.749,0.385
122.138,31.749,0.376
122.16,31.749,0.409
122.182,31.748,0.271
122.204,31.748,0.138
122.226,31.748,0.378
122.247,31.748,0.451
122.269,31.747,0.556
122.291,31.747,0.324
122.313,31.747,0.328
122.335,31.747,0.523
122.357,31.746,0.462
122.379,31.746,0.362
122.401,31.746,0.457
122.423,31.746,0.452
122.445,31.745,0.407
122.466,31.745,0.321
122.488,31.745,0.296
122.51,31.745,0.342
122.532,31.744,0.326
122.554,31.744,0.276
122.576,31.744,0.271
122.598,31.744,0.232
122.62,31.743,0.232
122.641,31.743,0.259
122.663,31.743,0.259
122.685,31.743,0.298
122.707,31.743,0.315
122.729,31.742,0.243
122.751,31.742,0.19
122.773,31.742,0.38
122.795,31.742,0.38
122.838,31.741,0.457
123.013,31.739,0.072
123.035,31.739,0.144
123.057,31.739,0.327
131.71,31.725,0.113
131.732,31.725,0.286
131.754,31.726,0.322
131.775,31.726,0.272
131.797,31.726,0.488
131.819,31.726,0.18
131.841,31.726,0.192
131.862,31.726,0.182
131.884,31.727,0.296
131.906,31.727,0.273
132.08,31.728,0.173
132.102,31.728,0.173
132.124,31.728,0.205
132.146,31.728,0.168
132.276,31.729,0.248
132.298,31.73,0.261
132.32,31.73,0.384
132.342,31.73,0.374
132.364,31.73,0.374
132.385,31.73,0.114
132.407,31.731,0.165
132.429,31.731,0.247
132.451,31.731,0.413
132.473,31.731,0.374
132.494,31.731,0.364
132.516,31.731,0.179
133.586,31.741,0.497
133.608,31.742,0.497
122.005,31.774,0.189
122.027,31.774,0.458
122.048,31.773,0.476
122.07,31.773,0.458
122.092,31.773,0.429
122.114,31.773,0.429
122.136,31.772,0.429
122.158,31.772,0.295
122.18,31.772,0.317
122.202,31.771,0.3
122.224,31.771,0.36
122.246,31.771,0.451
122.268,31.771,0.451
122.29,31.77,0.394
122.311,31.77,0.556
122.333,31.77,0.181
122.355,31.77,0.09
122.377,31.769,0.352
122.399,31.769,0.408
122.421,31.769,0.408
122.443,31.769,0.361
122.465,31.769,0.411
122.487,31.768,0.446
122.509,31.768,0.474
122.53,31.768,0.413
122.552,31.768,0.408
122.574,31.767,0.316
122.596,31.767,0.353
122.618,31.767,0.338
122.64,31.767,0.298
122.662,31.766,0.259
122.684,31.766,0.259
122.706,31.766,0.259
122.727,31.766,0.285
122.749,31.765,0.285
122.771,31.765,0.285
122.793,31.765,0.38
122.837,31.765,0.457
131.602,31.748,0.086
131.624,31.748,0.166
131.646,31.748,0.182
131.667,31.748,0.166
131.689,31.748,0.083
131.711,31.749,0.056
131.733,31.749,0.107
131.755,31.749,0.15
131.776,31.749,0.169
131.798,31.749,0.488
131.82,31.749,0.273
131.842,31.75,0.186
131.864,31.75,0.273
131.885,31.75,0.254
131.907,31.75,0.273
132.081,31.751,0.261
132.103,31.751,0.26
132.125,31.752,0.225
132.147,31.752,0.281
132.278,31.753,0.18
132.299,31.753,0.261
132.321,31.753,0.39
132.343,31.753,0.374
132.365,31.753,0.056
132.387,31.754,0.359
132.408,31.754,0.095
132.43,31.754,0.247
132.452,31.754,0.384
132.474,31.754,0.357
132.496,31.755,0.174
132.518,31.755,0.205
132.539,31.755,0.205
132.561,31.755,0.119
132.583,31.755,0.179
132.605,31.755,0.215
132.627,31.756,0.108
132.648,31.756,0.359
133.61,31.765,0.365
133.632,31.765,0.223
122.003,31.797,0.343
122.025,31.797,0.452
122.047,31.797,0.464
122.069,31.796,0.473
122.091,31.796,0.429
122.112,31.796,0.429
122.134,31.796,0.4
122.156,31.795,0.376
122.178,31.795,0.352
122.2,31.795,0.394
122.222,31.795,0.534
122.244,31.794,0.452
122.266,31.794,0.452
122.288,31.794,0.411
122.31,31.794,0.523
122.332,31.793,0.408
122.354,31.793,0.406
122.375,31.793,0.407
122.397,31.793,0.364
122.419,31.792,0.37
122.441,31.792,0.408
122.463,31.792,0.456
122.485,31.792,0.598
122.507,31.791,0.451
122.529,31.791,0.456
122.551,31.791,0.317
122.573,31.791,0.299
122.594,31.79,0.336
122.616,31.79,0.204
122.638,31.79,0.187
122.66,31.79,0.167
122.682,31.789,0.223
122.704,31.789,0.285
122.726,31.789,0.285
122.748,31.789,0.204
122.77,31.789,0.406
122.791,31.788,0.37
122.835,31.788,0.465
131.603,31.771,0.272
131.625,31.771,0.564
131.647,31.772,0.183
131.668,31.772,0.22
131.69,31.772,0.182
131.712,31.772,0.056
131.734,31.772,0.072
131.756,31.772,0.138
131.777,31.772,0.137
131.799,31.773,0.156
131.821,31.773,0.156
131.843,31.773,0.142
131.865,31.773,0.166
131.886,31.773,0.138
131.908,31.773,0.138
132.061,31.774,0.26
132.083,31.775,0.261
132.104,31.775,0.261
132.126,31.775,0.261
132.148,31.775,0.288
132.279,31.776,0.181
132.301,31.776,0.281
132.322,31.776,0.39
132.344,31.777,0.222
132.366,31.777,0.072
132.388,31.777,0.358
132.41,31.777,0.153
132.431,31.777,0.157
132.453,31.778,0.355
132.497,31.778,0.393
132.519,31.778,0.087
132.541,31.778,0.144
132.562,31.778,0.153
132.584,31.779,0.511
132.606,31.779,0.47
132.628,31.779,0.144
132.65,31.779,0.359
132.672,31.779,0.205
133.633,31.789,0.204
121.979,31.821,0.331
122.001,31.821,0.375
122.023,31.82,0.453
122.045,31.82,0.451
122.067,31.82,0.486
122.089,31.819,0.386
122.111,31.819,0.4
122.133,31.819,0.4
122.286,31.817,0.411
122.308,31.817,0.366
122.33,31.817,0.412
122.352,31.816,0.411
122.374,31.816,0.411
122.396,31.816,0.407
122.418,31.816,0.406
122.439,31.815,0.451
122.461,31.815,0.362
122.483,31.815,0.408
122.505,31.815,0.407
122.527,31.814,0.463
122.549,31.814,0.32
122.571,31.814,0.258
122.593,31.814,0.291
122.615,31.814,0.232
122.637,31.813,0.217
122.659,31.813,0.158
122.68,31.813,0.496
122.702,31.813,0.574
122.724,31.812,0.299
122.746,31.812,0.181
122.768,31.812,0.428
122.79,31.812,0.136
122.834,31.811,0.558
131.604,31.795,0.148
131.626,31.795,0.53
131.648,31.795,0.218
131.669,31.795,0.249
131.691,31.795,0.22
131.713,31.795,0.056
131.735,31.795,0.056
131.866,31.796,0.183
131.887,31.796,0.137
131.909,31.797,0.138
131.931,31.797,0.248
132.062,31.798,0.261
132.084,31.798,0.202
132.105,31.798,0.177
132.127,31.798,0.389
132.149,31.798,0.356
132.28,31.799,0.142
132.302,31.8,0.455
132.324,31.8,0.481
132.345,31.8,0.494
132.367,31.8,0.165
132.389,31.8,0.144
132.411,31.801,0.274
132.433,31.801,0.296
132.455,31.801,0.355
132.476,31.801,0.357
132.498,31.801,0.359
132.52,31.801,0.592
132.542,31.802,0.241
132.564,31.802,0.284
132.585,31.802,0.433
132.607,31.802,0.471
132.629,31.802,0.365
121.977,31.844,0.322
121.999,31.844,0.343
122.021,31.844,0.352
122.043,31.843,0.358
122.065,31.843,0.343
122.087,31.843,0.386
122.109,31.843,0.386
122.131,31.842,0.377
122.284,31.841,0.412
122.306,31.84,0.457
122.328,31.84,0.407
122.35,31.84,0.407
122.372,31.84,0.453
122.394,31.839,0.407
122.416,31.839,0.451
122.438,31.839,0.406
122.46,31.839,0.361
122.482,31.838,0.364
122.504,31.838,0.361
122.525,31.838,0.374
122.547,31.838,0.321
122.569,31.837,0.394
122.591,31.837,0.377
122.613,31.837,0.393
122.635,31.837,0.239
122.657,31.836,0.294
122.679,31.836,0.264
122.701,31.836,0.299
122.723,31.836,0.335
122.745,31.835,0.377
122.766,31.835,0.366
122.788,31.835,0.538
122.832,31.835,0.435
131.692,31.818,0.249
131.714,31.819,0.096
131.736,31.819,0.056
131.888,31.82,0.096
131.91,31.82,0.138
131.932,31.82,0.193
131.954,31.82,0.362
131.976,31.82,0.181
131.998,31.821,0.186
132.019,31.821,0.135
132.041,31.821,0.166
132.063,31.821,0.262
132.085,31.821,0.262
132.107,31.821,0.311
132.128,31.822,0.192
132.15,31.822,0.302
132.303,31.823,0.438
132.325,31.823,0.438
132.347,31.823,0.541
132.368,31.823,0.522
132.39,31.824,0.455
132.412,31.824,0.461
132.434,31.824,0.495
132.456,31.824,0.379
132.478,31.824,0.434
132.499,31.825,0.41
132.63,31.826,0.482
139.012,31.919,0.341
121.975,31.868,0.43
121.997,31.867,0.43
122.019,31.867,0.43
122.041,31.867,0.4
122.063,31.866,0.386
122.085,31.866,0.343
122.107,31.866,0.343
122.129,31.866,0.358
122.283,31.864,0.457
122.305,31.864,0.457
122.327,31.863,0.453
122.348,31.863,0.453
122.37,31.863,0.453
122.392,31.863,0.453
122.414,31.862,0.452
122.436,31.862,0.453
122.458,31.862,0.409
122.48,31.862,0.409
122.502,31.861,0.406
122.524,31.861,0.419
122.546,31.861,0.429
122.568,31.861,0.598
122.59,31.861,0.414
122.611,31.86,0.598
122.677,31.86,0.327
122.699,31.859,0.447
122.721,31.859,0.475
122.743,31.859,0.299
122.765,31.859,0.358
122.787,31.858,0.276
122.831,31.858,0.239
122.852,31.858,0.357
122.874,31.857,0.377
131.693,31.842,0.22
131.715,31.842,0.056
131.737,31.842,0.056
131.89,31.843,0.542
131.911,31.843,0.494
131.933,31.844,0.546
131.955,31.844,0.494
131.977,31.844,0.494
131.999,31.844,0.136
132.02,31.844,0.135
132.042,31.844,0.192
132.064,31.844,0.262
132.086,31.845,0.363
132.108,31.845,0.364
132.13,31.845,0.374
132.151,31.845,0.219
132.304,31.846,0.414
132.326,31.846,0.313
132.348,31.847,0.288
132.37,31.847,0.346
132.391,31.847,0.477
132.413,31.847,0.186
132.435,31.847,0.43
132.457,31.848,0.393
132.479,31.848,0.359
132.501,31.848,0.395
132.697,31.85,0.593
139.015,31.943,0.231
121.952,31.891,0.518
121.974,31.891,0.43
121.996,31.891,0.443
122.018,31.89,0.443
122.039,31.89,0.386
122.061,31.89,0.343
122.083,31.89,0.343
122.105,31.889,0.338
122.127,31.889,0.325
122.281,31.887,0.457
122.303,31.887,0.464
122.325,31.887,0.457
122.347,31.887,0.453
122.369,31.886,0.453
122.391,31.886,0.453
122.413,31.886,0.452
122.434,31.886,0.453
122.456,31.885,0.414
122.478,31.885,0.364
122.5,31.885,0.364
122.522,31.885,0.316
122.544,31.884,0.322
122.566,31.884,0.456
122.588,31.884,0.466
122.61,31.884,0.365
122.632,31.883,0.457
122.654,31.883,0.474
122.676,31.883,0.396
122.698,31.883,0.558
122.719,31.882,0.538
122.741,31.882,0.558
122.763,31.882,0.453
122.785,31.882,0.458
122.807,31.882,0.465
122.829,31.881,0.434
122.851,31.881,0.434
122.873,31.881,0.371
131.694,31.865,0.229
131.738,31.865,0.083
131.891,31.867,0.506
131.912,31.867,0.527
131.934,31.867,0.546
131.956,31.867,0.48
131.978,31.867,0.393
132.0,31.867,0.529
132.022,31.868,0.136
132.043,31.868,0.142
132.065,31.868,0.229
132.087,31.868,0.328
132.109,31.868,0.363
132.131,31.868,0.293
132.153,31.868,0.173
132.327,31.87,0.378
132.349,31.87,0.328
132.371,31.87,0.364
132.393,31.87,0.359
132.415,31.871,0.459
132.436,31.871,0.365
132.458,31.871,0.529
132.48,31.871,0.471
132.502,31.871,0.45
134.166,31.888,0.433
134.188,31.888,0.394
139.018,31.966,0.499
121.95,31.915,0.444
121.972,31.914,0.459
121.994,31.914,0.443
122.016,31.914,0.43
122.038,31.914,0.387
122.06,31.913,0.359
122.082,31.913,0.325
122.104,31.913,0.296
122.126,31.912,0.296
122.279,31.911,0.457
122.301,31.91,0.486
122.323,31.91,0.464
122.345,31.91,0.457
122.367,31.91,0.453
122.389,31.909,0.457
122.411,31.909,0.557
122.433,31.909,0.465
122.455,31.909,0.37
122.477,31.908,0.339
122.499,31.908,0.599
122.521,31.908,0.554
122.542,31.908,0.277
122.564,31.908,0.337
122.586,31.907,0.466
122.608,31.907,0.516
122.63,31.907,0.485
122.652,31.907,0.538
122.674,31.906,0.558
122.696,31.906,0.558
122.718,31.906,0.558
122.74,31.906,0.558
122.762,31.905,0.488
122.784,31.905,0.466
122.806,31.905,0.393
122.827,31.905,0.381
122.849,31.904,0.381
122.871,31.904,0.423
131.717,31.889,0.217
131.739,31.889,0.083
131.892,31.89,0.437
131.914,31.89,0.354
131.935,31.89,0.431
131.957,31.89,0.09
131.979,31.891,0.411
132.001,31.891,0.439
132.023,31.891,0.414
132.044,31.891,0.248
132.066,31.891,0.234
132.088,31.891,0.152
132.11,31.892,0.344
132.132,31.892,0.33
132.154,31.892,0.217
132.307,31.893,0.215
132.328,31.893,0.378
132.35,31.893,0.288
132.372,31.894,0.292
132.394,31.894,0.375
132.438,31.894,0.498
132.459,31.894,0.511
132.481,31.894,0.413
132.656,31.896,0.227
121.926,31.938,0.301
121.948,31.938,0.318
121.97,31.938,0.359
121.992,31.937,0.398
122.014,31.937,0.401
122.036,31.937,0.359
122.058,31.937,0.3
122.08,31.936,0.293
122.102,31.936,0.296
122.124,31.936,0.352
122.277,31.934,0.458
122.299,31.934,0.48
122.321,31.934,0.498
122.343,31.933,0.518
122.365,31.933,0.557
122.409,31.933,0.408
122.431,31.932,0.351
122.453,31.932,0.277
122.475,31.932,0.423
122.497,31.932,0.423
122.519,31.931,0.423
122.541,31.931,0.423
122.563,31.931,0.502
122.585,31.931,0.442
122.607,31.93,0.499
122.629,31.93,0.534
122.672,31.93,0.114
122.694,31.929,0.524
122.716,31.929,0.558
122.738,31.929,0.503
122.76,31.929,0.448
122.782,31.929,0.427
122.804,31.928,0.393
122.826,31.928,0.381
122.848,31.928,0.381
122.87,31.928,0.415
131.893,31.913,0.439
131.936,31.914,0.437
131.958,31.914,0.136
131.98,31.914,0.507
132.002,31.914,0.497
132.024,31.914,0.09
132.046,31.914,0.157
132.067,31.915,0.321
132.089,31.915,0.478
132.111,31.915,0.322
132.133,31.915,0.287
132.155,31.915,0.179
132.308,31.916,0.365
132.33,31.917,0.491
132.351,31.917,0.358
132.373,31.917,0.174
132.395,31.917,0.143
132.417,31.917,0.166
132.439,31.918,0.331
132.461,31.918,0.165
132.483,31.918,0.119
132.504,31.918,0.091
132.592,31.919,0.524
132.614,31.919,0.379
132.636,31.919,0.347
132.657,31.919,0.136
132.679,31.92,0.392
121.924,31.962,0.159
121.946,31.961,0.219
121.968,31.961,0.331
121.99,31.961,0.386
122.012,31.961,0.386
122.034,31.96,0.318
122.056,31.96,0.301
122.078,31.96,0.301
122.1,31.96,0.234
122.122,31.959,0.264
122.144,31.959,0.44
122.166,31.959,0.407
122.21,31.958,0.481
122.232,31.958,0.458
122.254,31.958,0.454
122.276,31.958,0.454
122.298,31.957,0.454
122.32,31.957,0.6
122.342,31.957,0.475
122.364,31.957,0.465
122.386,31.956,0.434
122.407,31.956,0.365
122.429,31.956,0.363
122.451,31.956,0.454
122.473,31.955,0.448
122.495,31.955,0.434
122.517,31.955,0.434
122.539,31.955,0.423
122.561,31.954,0.419
122.583,31.954,0.495
122.605,31.954,0.363
122.627,31.954,0.375
122.759,31.952,0.434
122.78,31.952,0.423
122.802,31.952,0.423
122.824,31.952,0.286
122.846,31.951,0.276
122.868,31.951,0.409
122.89,31.951,0.365
122.978,31.95,0.187
123.0,31.95,0.336
131.785,31.936,0.083
131.807,31.936,0.099
131.828,31.936,0.118
131.85,31.936,0.24
131.872,31.937,0.439
131.894,31.937,0.248
131.916,31.937,0.287
131.938,31.937,0.321
131.959,31.937,0.374
131.981,31.937,0.529
132.003,31.937,0.328
132.047,31.938,0.087
132.069,31.938,0.183
132.09,31.938,0.329
132.112,31.938,0.452
132.134,31.938,0.403
132.156,31.939,0.317
132.309,31.94,0.456
132.331,31.94,0.557
132.353,31.94,0.462
132.374,31.94,0.136
132.396,31.941,0.169
132.418,31.941,0.465
132.593,31.942,0.462
132.615,31.942,0.136
132.637,31.943,0.237
132.659,31.943,0.216
132.681,31.943,0.241
141.812,32.102,0.307
121.9,31.985,0.279
121.922,31.985,0.144
121.944,31.985,0.144
121.966,31.985,0.301
121.988,31.984,0.361
122.01,31.984,0.361
122.032,31.984,0.318
122.054,31.984,0.318
122.076,31.983,0.318
122.098,31.983,0.243
122.12,31.983,0.243
122.142,31.982,0.363
122.164,31.982,0.408
122.186,31.982,0.413
122.208,31.982,0.407
122.23,31.981,0.454
122.252,31.981,0.465
122.274,31.981,0.465
122.296,31.981,0.458
122.318,31.98,0.458
122.34,31.98,0.555
122.362,31.98,0.517
122.384,31.98,0.458
122.406,31.979,0.459
122.428,31.979,0.459
122.45,31.979,0.459
122.472,31.979,0.434
122.494,31.978,0.423
122.516,31.978,0.423
122.537,31.978,0.423
122.559,31.978,0.42
122.581,31.978,0.495
122.603,31.977,0.464
122.625,31.977,0.362
122.779,31.975,0.354
122.801,31.975,0.339
122.823,31.975,0.272
122.845,31.975,0.52
122.867,31.974,0.469
122.998,31.973,0.436
131.873,31.96,0.144
131.895,31.96,0.115
131.917,31.96,0.296
131.939,31.96,0.15
131.96,31.961,0.305
131.982,31.961,0.467
132.004,31.961,0.497
132.026,31.961,0.563
132.048,31.961,0.15
132.07,31.961,0.119
132.092,31.962,0.272
132.113,31.962,0.227
132.135,31.962,0.41
132.157,31.962,0.378
132.179,31.962,0.412
132.201,31.962,0.45
132.223,31.963,0.466
132.245,31.963,0.57
132.266,31.963,0.496
132.288,31.963,0.438
132.31,31.963,0.438
132.332,31.963,0.365
132.354,31.964,0.169
132.376,31.964,0.169
132.398,31.964,0.169
132.419,31.964,0.222
132.66,31.966,0.174
132.682,31.966,0.256
132.791,31.967,0.54
134.195,31.982,0.454
134.217,31.982,0.452
134.239,31.982,0.452
141.36,32.114,0.384
141.862,32.127,0.185
141.885,32.128,0.401
141.908,32.128,0.162
141.931,32.129,0.162
121.898,32.009,0.241
121.921,32.009,0.219
121.942,32.008,0.091
122.03,32.007,0.259
122.052,32.007,0.259
122.074,32.007,0.219
122.096,32.006,0.188
122.118,32.006,0.233
122.14,32.006,0.431
122.162,32.006,0.431
122.184,32.005,0.431
122.206,32.005,0.407
122.228,32.005,0.458
122.25,32.005,0.465
122.272,32.004,0.465
122.294,32.004,0.458
122.316,32.004,0.458
122.338,32.004,0.556
122.36,32.003,0.517
122.382,32.003,0.454
122.404,32.003,0.459
122.426,32.003,0.459
122.448,32.002,0.459
122.47,32.002,0.423
122.492,32.002,0.423
122.514,32.002,0.415
122.536,32.001,0.41
122.558,32.001,0.413
122.58,32.001,0.362
122.602,32.001,0.362
122.624,32.0,0.365
122.821,31.998,0.339
122.843,31.998,0.317
122.865,31.998,0.375
131.874,31.983,0.187
131.896,31.983,0.377
131.918,31.984,0.344
131.94,31.984,0.183
131.983,31.984,0.393
132.005,31.984,0.414
132.027,31.984,0.304
132.049,31.985,0.374
132.071,31.985,0.33
132.093,31.985,0.33
132.115,31.985,0.374
132.136,31.985,0.41
132.158,31.985,0.374
132.18,31.986,0.356
